Party,Handle,Tweet
BJP,bjp4india,"Modi government has heralded many ‘firsts’ in the history of our nation.  To further this, the govt has launched 'One Nation, One Card', revolutionising transport mobility in India.  The card will enable seamless travel by different transport systems across the country.  https://t.co/DAK7eOTc6e"
BJP,bjp4india,"Modi hatred among the opposition is reaching new levels daily.  They have a competition- who will abuse Modi most.  Now, one Congress leader talks of killing Modi.  But I want to tell them, I am not bothered about their threats and abuses. I am here to do my work : PM Modi  https://t.co/lmTdwPpc23"
BJP,bjp4india,"Almost 1900 fishermen from Sri Lanka have returned home to TN.  A few of them were also facing the death sentence, but we ensured with the cooperation of the Government of Sri Lanka that they returned to India.  If anyone of you is in pain, we will always work to heal it: PM  https://t.co/exA5NGNnNo"
BJP,bjp4india,A Prime Minister for whom the people and the nation are a priority.  His donations have proved why he is a 'Pradhan Sewak' first.  https://t.co/Mv9OTKzlE4
BJP,bjp4india,"Modi hatred among the opposition is reaching new levels daily. They have a competition - who will abuse Modi most.   Now, one Congress leader talks of killing Modi. But I want to tell them I am not bothered about their threats and abuses.  I am here to do my work : PM Modi"
BJP,bjp4india,"Even the DMK has been the victim of Congress hatred for regional aspirations. But for DMK, opportunism has prevailed over values : PM Shri @narendramodi #TNWelcomesModi  https://t.co/ffPs5AbDkI"
BJP,bjp4india,The people of Tamil Nadu will never forget how one family insulted K. Kamaraj. What was Kamaraj Ji’s crime? His crime was he spoke for the people and for democracy. He challenged the corrupt and dictator-like practices  of one family : PM Shri @narendramodi #TNWelcomesModi
BJP,bjp4india,Our decisions are not taken by a high command in Delhi.   The people of India are our high command.   Our track record shows that the NDA is best placed to fulfill regional aspirations : PM Shri @narendramodi #TNWelcomesModi
BJP,bjp4india,"The careless conduct of the opposition on national security is very well known. Guided by politics and selfish interests, they neither want a strong India nor strong armed forces : PM Shri @narendramodi #TNWelcomesModi"
BJP,bjp4india,"The weavers of Kanchipuram are the pride of this land. The Central Government is committed to promote the textile sector.  The NDA Government has released a subsidy of more than Rs 7,000 crore to the weavers in the country : PM Shri @narendramodi #TNWelcomesModi"
BJP,bjp4india,"On the personal intervention of the Saudi Prince, over 850 Indian prisoners will be released. If anyone of you are in pain, we will always work to heal it : PM Shri @narendramodi #TNWelcomesModi  https://t.co/iDlInBYgEF"
BJP,bjp4india,"Our vision is ‘Sabka Saath, Sabka Vikas.’  The bond of humanity is bigger than all bonds.  Whenever any Tamil person has faced a problem, anywhere in India or the world, we have been at the fore-front to help : PM Shri @narendramodi #TNWelcomesModi  https://t.co/zWYJAvX9fl"
BJP,bjp4india,MGR worked extensively  for the  downtrodden. His social welfare schemes gave strength to the fight against poverty.   We have decided to rename the Chennai Central station after the great MGR : PM Shri @narendramodi #TNWelcomesModi
BJP,bjp4india,The Central Government is making continuous efforts towards the development of Tamil Nadu. We are committed to creating a developed Tamil Nadu that Amma Jayalalithaa dreamt of : PM Shri @narendramodi #TNWelcomesModi
BJP,bjp4india,"Today, the Member of Parliament from Kashi has come to Kanchi. Our bond is strong and unbreakable : PM Shri @narendramodi #TNWelcomesModi  https://t.co/d7Ssk7YrhF"
BJP,bjp4india,"I salute to this land of Kanchipuram. The wise Kalidas called this land, best among cities : PM Shri @narendramodi #TNWelcomesModi  https://t.co/p1PFM5FuJY"
BJP,bjp4india,"LIVE : PM @narendramodi addresses public meeting at Kancheepuram, Tamil Nadu. #TNWelcomesModi  https://t.co/E7eKQFvoXE"
BJP,bjp4india,"They use farmers and this is the real truth of Mahamilavat and the corrupt. In return for votes, they promised to waive off farm loans but instead pressed charges against the farmers.   This is the right time for farmers to settle the score with the deceivers : PM #ModiMattomme  https://t.co/K3hOOZFqI3"
BJP,bjp4india,"To expand Raichur depot of Bharat Petroleum, it's being established in Kalaburagi. Earlier, it was spread over 2.5 acre but now it's being built on more than 56 acre.   The number 56 gives Congress sleepless nights : PM Modi #ModiMattomme  https://t.co/d18VVCSahv"
BJP,bjp4india,"In Karnataka, we have a 'mazboor' govt which is working under pressure from the allies.  You can see how a small mistake here has led to paying of a heavy price.  This shouldn't happen to the country : PM Modi #ModiMattomme  https://t.co/dbM3uyQmT7"
BJP,bjp4india,"In 5 years, we don't have a single charge of corruption against our govt. It's a matter of pride for the BJP karyakartas : Shri @AmitShah  https://t.co/bBnzxc0LMG"
BJP,bjp4india,"In 10 years, Congress led UPA  govt waived off loans worth Rs 53,000 crore. However, our govt is going to provide Rs 7.50 lakh crore to the farmers in 10 years : Shri @AmitShah"
BJP,bjp4india,India is safe under the leadership of PM Modi. Only Modi ji can give sense of security to the Indians : Shri @AmitShah
BJP,bjp4india,The opposition parties are questioning the air strikes by asking for the proof of attacks on JeM hotbeds : Shri @AmitShah
BJP,bjp4india,Karnataka has a 'Mazboor' govt but I hope you don't want such a govt in the centre. Sometimes we have to pay a heavy price for a small mistake. The people of Karnataka must be experiencing the same : PM Shri @narendramodi #ModiMattomme  https://t.co/VD0hsaWZSR
BJP,bjp4india,I don't fear because I have blessings of 125 crore people of India : PM Shri @narendramodi #ModiMattomme  https://t.co/04T0vxDgEF
BJP,bjp4india,"The MSP has been increased for sugarcane farmers. Additional financial assistance of Rs 14 on per quintal will be credited directly to their accounts. Till the time Modi is here, the corrupt won't be able to run their shops : PM Shri @narendramodi #ModiMattomme"
BJP,bjp4india,They made false promises of waiving off farm loans for all farmers for votes. They have betrayed innocent farmers : PM Shri @narendramodi #ModiMattomme  https://t.co/GmyB0shyoH
BJP,bjp4india,Remote controlled CM of Karnataka has not sent the list of eligible farmers to the Centre. They are depriving the farmers of their right. They know that there are no middlemen as the money is to be directly credited to farmers' accounts : PM Shri @narendramodi #ModiMattomme  https://t.co/oNe6HYaVoc
BJP,bjp4india,"For the first time in India, a separate welfare board has been created for the nomads : PM Shri @narendramodi #ModiMattomme"
BJP,bjp4india,I am particularly delighted that a girls hostel of Bangalore University is being dedicated to the nation. This will cater to the needs of several students from the Northeast who study in Bengaluru : PM Shri @narendramodi #ModiMattomme
BJP,bjp4india,"Today, I got the opportunity to meet the beneficiaries of Ayushman Bharat in Karnataka. It's truly transforming the lives of the poor : PM Shri @narendramodi #ModiMattomme  https://t.co/tb4DYdNejV"
BJP,bjp4india,"In 2009, it was decided by then govt to build the medical college and its work was moving with snail's pace. With our efforts, it's now up and running : PM Shri @narendramodi #ModiMattomme  https://t.co/qiDdARJ94y"
BJP,bjp4india,The projects that were stalled for years by the Congress in Karnataka have been completed by our govt : PM Shri @narendramodi #ModiMattomme  https://t.co/PNVRbF3GHF
BJP,bjp4india,"Linking of Aadhaar with welfare schemes of the govt has led to removal of duplicate/ fake beneficiaries and plugging of leakages. Cutting out middlemen, Aadhaar has helped in saving over Rs. 1 lakh crore of public money.  https://t.co/ROyZfWQhVK"
BJP,bjp4india,"BJP National President @AmitShah will address Shakti Kendra Pramukh Sammelan today at 2 pm in Nizamabad, Telangana. Watch LIVE on all digital channels of @BJP4India.  https://t.co/5x6ez4eZ8Y"
BJP,bjp4india,Schedule of PM Shri @narendramodi’s public programs in Karnataka and Tamil Nadu today.  https://t.co/9WdxOgLtPv
BJP,bjp4india,Reform ➝ Perform ➝ Transform : Development tracker of Modi government’s initiatives for all sections of society till 1 March 2019.  https://t.co/Q2RoHgWFNU
BJP,bjp4india,Congratulations Congress. This endorsement from Pakistan will truly make you proud!  https://t.co/euJIR26tAL
BJP,bjp4india,"BJP National President Shri @AmitShah addressing a public meeting in Godda, Jharkhand. Watch LIVE at  https://t.co/CCYvQmBn9Q ||  https://t.co/JD7cMDaBZQ  https://t.co/qqZCNtDgqD"
BJP,bjp4india,"LIVE: Shri @AmitShah at public meeting in Godda, Jharkhand.  https://t.co/rpP3DipJer"
BJP,bjp4india,Shameful words by a Congress leader.
BJP,bjp4india,"I would appeal to Congress that for the sake of India, please don't reduce the morale, courage and prestige of our forces for your extraneous political interest: Shri @rsprasad"
BJP,bjp4india,"LIVE : Press Conference by Shri @rsprasad at BJP HQ, New Delhi.  https://t.co/RbKBXBKgXr"
BJP,bjp4india,"LIVE: PM Shri @narendramodi launches PM Shram Yogi Maandhan Yojana &amp; other development projects at Vastral, Gujarat. #KaamdarKaSamman  https://t.co/FlhTipALge"
BJP,bjp4india,"In pictures : Former BJD leader, Shri @PandaJay joining BJP in the presence of BJP National President Shri @AmitShah at BJP HQ.  https://t.co/4DhdzAU4rV"
BJP,bjp4india,"BJP President Shri @AmitShah launched NaMo Raths from the BJP Headquarters, New Delhi earlier today. The proceeds from the sale of NaMo merchandise will go to the Clean Ganga Fund.  You may support this holy cause by ordering exciting merchandise from  https://t.co/DmrMfvs7Qv  https://t.co/YNicWPspsS"
BJP,bjp4india,PM Shri @narendramodi is speaking at the inauguration of New Civil Hospital in Ahmedabad. LIVE at  https://t.co/zIev0oEUMr #GujaratSaysNaMoAgain  https://t.co/A0WJqcLXhN
BJP,bjp4india,"LIVE: PM Shri @narendramodi inaugurates new civil, cancer and eye hospitals in Ahmedabad, Gujarat. #GujaratSaysNaMoAgain  https://t.co/JmaXKq9K8h"
BJP,bjp4india,LIVE: PM Shri @narendramodi inaugurates Phase-I of Ahmedabad Metro. #GujaratSaysNaMoAgain  https://t.co/NGgrDnFGIu
BJP,bjp4india,"PM Shri @narendramodi lays foundation stone for Vishwa Umiya Dham Temple Complex at Jaspur, Gujarat. #GujaratSaysNaMoAgain  https://t.co/7xlqkULJ8D"
BJP,bjp4india,"It is natural that we all should believe the armed forces and be proud of the forces.   Yet, I don’t understand why some people still want to question the forces: PM @narendramodi #GujaratSaysNaMoAgain  https://t.co/djcPv5L6nn"
BJP,bjp4india,The entire nation agrees that the menace of terror has to be eliminated: PM @narendramodi #GujaratSaysNaMoAgain  https://t.co/O1aT0rp24e  https://t.co/UFkBpufO9O
BJP,bjp4india,The Sardar Sarovar Dam has brought much relief to the people of Gujarat. This project was completed despite neglect from earlier state govts and adversities from various quarters.   I was certain that I can’t allow ‘Tanker Raj’ to carry on in Gujarat: PM #GujaratSaysNaMoAgain  https://t.co/Gx8nomDQQB
BJP,bjp4india,"LIVE: PM @narendramodi at the launch of various SAUNI projects and Guru Gobind Singh Hospital at Jamnagar, Gujarat. #GujaratSaysNaMoAgain  https://t.co/jCIULu4Yua"
BJP,bjp4india,"In the past 4 years, the BJP government under the leadership of Prime Minister Shri @narendramodi has made great strides in modernising and building up defence capabilities of the country. #ModernisingDefence  https://t.co/kX53BFTZZC"
BJP,bjp4india,"LIVE : Shri @AmitShah attends ‘Lakshya JITO’ program at GMDC Hall, Ahmedabad.  https://t.co/fbNOfzI2mR"
BJP,bjp4india,Let's crack some job numbers for the naysayers. #HereAreTheJobs  https://t.co/FS0dhgY3sn
BJP,bjp4india,"PM Shri @narendramodi is addressing a public meeting in Amethi, UP. Watch at  https://t.co/IlupdI0DZu #ModiInAmethi  https://t.co/FVI4TTsUgf"
BJP,bjp4india,"PM Modi lays foundation stone &amp; inaugurates various development projects in Amethi ,UP. #ModiInAmethi  https://t.co/tzKoB6n7e8"
BJP,bjp4india,"BJP National President Shri @AmitShah will attend ‘Lakshya JITO’ program at GMDC Hall, Ahmedabad, Gujarat. Stay tuned for LIVE updates.  https://t.co/rUK940WWwe"
BJP,bjp4india,"Those who ruled the nation for many years had interest in only two things, Deals and Doles. And the biggest sufferers of this approach were our Jawan and Kisan: PM Shri @narendramodi #ModiAtConclave19  https://t.co/pYrSONXvVu"
BJP,bjp4india,PM Shri @narendramodi interacting with participants of Smart India Hackathon 2019. #SIH2019  https://t.co/reQUSS9Sec
BJP,bjp4india,"In our tenure, the corridors of power are also free from middlemen because this govt will never tolerate any corruption : PM Modi #ModiAtConclave19"
BJP,bjp4india,"In 2009, our force made a request for 1.86 lakhs bullet proof jackets.  You'll be ashamed to know that not one bullet proof jacket was obtained from 2009 to 2014.  In our tenure, we brought 2.30 lakh bullet proof jackets : PM Modi #ModiAtConclave19  https://t.co/jfBW0EVtw8"
BJP,bjp4india,Who is every deal maker close to? Who is every middlemen close to? The entire nation knows and lutyens Delhi surely knows : PM Modi #ModiAtConclave19
